"prov","kabkot","kecamatan","code_prov","code_kab","code_kec","KPwDN","KPwDN_Code"
"SUMATERA UTARA","KAB. TAPANULI TENGAH","SITAHUIS",12,4,41,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI TENGAH","TUKKA",12,4,31,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI TENGAH","TAPIAN NAULI",12,4,40,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","SIATAS BARITA",12,5,61,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","SIBORONGBORONG",12,5,120,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","PURBATUA",12,5,81,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","ADIANKOTING",12,5,40,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","GAROGA",12,5,100,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","MUARA",12,5,180,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","PAGARAN",12,5,130,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","PAHAE JAE",12,5,80,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","PAHAE JULU",12,5,70,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","PANGARIBUAN",12,5,90,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","PARMONANGAN",12,5,30,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","SIPOHOLON",12,5,50,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","TARUTUNG",12,5,60,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","SIMANGUMBAN",12,5,82,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TAPANULI UTARA","SIPAHUTAR",12,5,110,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TOBA","LUMBAN JULU",12,6,80,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TOBA","NASSAU",12,6,52,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TOBA","PARMAKSIAN",12,6,73,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TOBA","PINTU POHAN MERANTI",12,6,71,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TOBA","PORSEA",12,6,70,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TOBA","SIANTAR NARUMONDA",12,6,72,"KPwDN Sibolga",35
"SUMATERA UTARA","KAB. TOBA","BORBOR",12,6,51,"KPwDN Sibolga",35
