"prov","kabkot","kecamatan","code_prov","code_kab","code_kec"
"JAWA TIMUR","KAB. PASURUAN","KEJAYAN","35","14","070"
"JAWA TIMUR","KAB. PASURUAN","KRATON","35","14","170"
"JAWA TIMUR","KAB. PASURUAN","LEKOK","35","14","230"
"JAWA TIMUR","KAB. PASURUAN","LUMBANG","35","14","050"
"JAWA TIMUR","KAB. PASURUAN","NGULING","35","14","240"
"JAWA TIMUR","KAB. PASURUAN","PANDAAN","35","14","120"
"JAWA TIMUR","KAB. PASURUAN","PASREPAN","35","14","060"
"JAWA TIMUR","KAB. PASURUAN","POHJENTREK","35","14","180"
"JAWA TIMUR","KAB. PASURUAN","PRIGEN","35","14","100"
"JAWA TIMUR","KAB. PASURUAN","PURWODADI","35","14","010"
"JAWA TIMUR","KAB. PASURUAN","PURWOSARI","35","14","090"
"JAWA TIMUR","KAB. PASURUAN","PUSPO","35","14","030"
"JAWA TIMUR","KAB. PASURUAN","REJOSO","35","14","200"
"JAWA TIMUR","KAB. PASURUAN","REMBANG","35","14","160"
"JAWA TIMUR","KAB. PASURUAN","SUKOREJO","35","14","110"
"JAWA TIMUR","KAB. PASURUAN","TOSARI","35","14","040"
"JAWA TIMUR","KAB. PASURUAN","TUTUR","35","14","020"
"JAWA TIMUR","KAB. PASURUAN","WINONGAN","35","14","210"
"JAWA TIMUR","KAB. PASURUAN","WONOREJO","35","14","080"
"JAWA TIMUR","KAB. SIDOARJO","BALONG BENDO","35","15","180"
"JAWA TIMUR","KAB. SIDOARJO","BUDURAN","35","15","120"
"JAWA TIMUR","KAB. SIDOARJO","CANDI","35","15","070"
"JAWA TIMUR","KAB. SIDOARJO","GEDANGAN","35","15","150"
"JAWA TIMUR","KAB. SIDOARJO","JABON","35","15","050"
"JAWA TIMUR","KAB. SIDOARJO","KREMBUNG","35","15","030"
"JAWA TIMUR","KAB. SIDOARJO","KRIAN","35","15","170"
"JAWA TIMUR","KAB. SIDOARJO","PORONG","35","15","040"
"JAWA TIMUR","KAB. SIDOARJO","PRAMBON","35","15","020"
"JAWA TIMUR","KAB. SIDOARJO","SEDATI","35","15","130"
"JAWA TIMUR","KAB. SIDOARJO","SIDOARJO","35","15","110"
"JAWA TIMUR","KAB. SIDOARJO","SUKODONO","35","15","100"
"JAWA TIMUR","KAB. SIDOARJO","TAMAN","35","15","160"
"JAWA TIMUR","KAB. SIDOARJO","TANGGULANGIN","35","15","060"
"JAWA TIMUR","KAB. SIDOARJO","TARIK","35","15","010"
"JAWA TIMUR","KAB. SIDOARJO","TULANGAN","35","15","080"
"JAWA TIMUR","KAB. SIDOARJO","WARU","35","15","140"
"JAWA TIMUR","KAB. SIDOARJO","WONOAYU","35","15","090"
"JAWA TIMUR","KAB. MOJOKERTO","BANGSAL","35","16","090"
"JAWA TIMUR","KAB. MOJOKERTO","DAWAR BLANDONG","35","16","170"
"JAWA TIMUR","KAB. MOJOKERTO","DLANGGU","35","16","100"
"JAWA TIMUR","KAB. MOJOKERTO","GEDEK","35","16","140"
"JAWA TIMUR","KAB. MOJOKERTO","GONDANG","35","16","020"
"JAWA TIMUR","KAB. MOJOKERTO","JATIREJO","35","16","010"
"JAWA TIMUR","KAB. MOJOKERTO","JETIS","35","16","160"
"JAWA TIMUR","KAB. MOJOKERTO","KEMLAGI","35","16","150"
"JAWA TIMUR","KAB. MOJOKERTO","KUTOREJO","35","16","070"
"JAWA TIMUR","KAB. MOJOKERTO","MOJOANYAR","35","16","091"
"JAWA TIMUR","KAB. MOJOKERTO","MOJOSARI","35","16","080"
"JAWA TIMUR","KAB. MOJOKERTO","NGORO","35","16","050"
"JAWA TIMUR","KAB. MOJOKERTO","PACET","35","16","030"
"JAWA TIMUR","KAB. MOJOKERTO","PUNGGING","35","16","060"
"JAWA TIMUR","KAB. MOJOKERTO","PURI","35","16","110"
"JAWA TIMUR","KAB. MOJOKERTO","SOOKO","35","16","130"
"JAWA TIMUR","KAB. MOJOKERTO","TRAWAS","35","16","040"
"JAWA TIMUR","KAB. MOJOKERTO","TROWULAN","35","16","120"
"JAWA TIMUR","KAB. JOMBANG","BANDAR KEDUNG MULYO","35","17","010"
"JAWA TIMUR","KAB. JOMBANG","BARENG","35","17","070"
"JAWA TIMUR","KAB. JOMBANG","DIWEK","35","17","040"
"JAWA TIMUR","KAB. JOMBANG","GUDO","35","17","030"
"JAWA TIMUR","KAB. JOMBANG","JOGO ROTO","35","17","110"
"JAWA TIMUR","KAB. JOMBANG","JOMBANG","35","17","130"
"JAWA TIMUR","KAB. JOMBANG","KABUH","35","17","190"
"JAWA TIMUR","KAB. JOMBANG","KESAMBEN","35","17","160"
"JAWA TIMUR","KAB. JOMBANG","KUDU","35","17","170"
"JAWA TIMUR","KAB. JOMBANG","MEGALUH","35","17","140"
"JAWA TIMUR","KAB. JOMBANG","MOJOAGUNG","35","17","090"
"JAWA TIMUR","KAB. JOMBANG","MOJOWARNO","35","17","060"
"JAWA TIMUR","KAB. JOMBANG","NGORO","35","17","050"
"JAWA TIMUR","KAB. JOMBANG","NGUSIKAN","35","17","171"
"JAWA TIMUR","KAB. JOMBANG","PERAK","35","17","020"
"JAWA TIMUR","KAB. JOMBANG","PETERONGAN","35","17","120"
"JAWA TIMUR","KAB. JOMBANG","PLANDAAN","35","17","200"
"JAWA TIMUR","KAB. JOMBANG","PLOSO","35","17","180"
"JAWA TIMUR","KAB. JOMBANG","SUMOBITO","35","17","100"
"JAWA TIMUR","KAB. JOMBANG","TEMBELANG","35","17","150"
"JAWA TIMUR","KAB. JOMBANG","WONOSALAM","35","17","080"
"JAWA TIMUR","KAB. NGANJUK","BAGOR","35","18","150"
"JAWA TIMUR","KAB. NGANJUK","BARON","35","18","110"
"JAWA TIMUR","KAB. NGANJUK","BERBEK","35","18","030"
"JAWA TIMUR","KAB. NGANJUK","GONDANG","35","18","120"
"JAWA TIMUR","KAB. NGANJUK","JATIKALEN","35","18","200"
"JAWA TIMUR","KAB. NGANJUK","KERTOSONO","35","18","090"
"JAWA TIMUR","KAB. NGANJUK","LENGKONG","35","18","190"
"JAWA TIMUR","KAB. NGANJUK","LOCERET","35","18","040"
"JAWA TIMUR","KAB. NGANJUK","NGANJUK","35","18","140"
"JAWA TIMUR","KAB. NGANJUK","NGETOS","35","18","020"
"JAWA TIMUR","KAB. NGANJUK","NGLUYU","35","18","180"
"JAWA TIMUR","KAB. NGANJUK","NGRONGGOT","35","18","080"
"JAWA TIMUR","KAB. NGANJUK","PACE","35","18","050"
"JAWA TIMUR","KAB. NGANJUK","PATIANROWO","35","18","100"
"JAWA TIMUR","KAB. NGANJUK","PRAMBON","35","18","070"
"JAWA TIMUR","KAB. NGANJUK","REJOSO","35","18","170"
"JAWA TIMUR","KAB. NGANJUK","SAWAHAN","35","18","010"
"JAWA TIMUR","KAB. NGANJUK","SUKOMORO","35","18","130"
"JAWA TIMUR","KAB. NGANJUK","TANJUNGANOM","35","18","060"
"JAWA TIMUR","KAB. NGANJUK","WILANGAN","35","18","160"
"JAWA TIMUR","KAB. MADIUN","BALEREJO","35","19","120"
"JAWA TIMUR","KAB. MADIUN","DAGANGAN","35","19","040"
"JAWA TIMUR","KAB. MADIUN","DOLOPO","35","19","030"
"JAWA TIMUR","KAB. MADIUN","GEGER","35","19","020"
"JAWA TIMUR","KAB. MADIUN","GEMARANG","35","19","070"
"JAWA TIMUR","KAB. MADIUN","JIWAN","35","19","150"
"JAWA TIMUR","KAB. MADIUN","KARE","35","19","060"
"JAWA TIMUR","KAB. MADIUN","KEBONSARI","35","19","010"
"JAWA TIMUR","KAB. MADIUN","MADIUN","35","19","130"
"JAWA TIMUR","KAB. MADIUN","MEJAYAN","35","19","100"
"JAWA TIMUR","KAB. MADIUN","PILANGKENCENG","35","19","090"
"JAWA TIMUR","KAB. MADIUN","SARADAN","35","19","080"
"JAWA TIMUR","KAB. MADIUN","SAWAHAN","35","19","140"
"JAWA TIMUR","KAB. MADIUN","WONOASRI","35","19","110"
"JAWA TIMUR","KAB. MADIUN","WUNGU","35","19","050"
"JAWA TIMUR","KAB. MAGETAN","BARAT","35","20","130"
"JAWA TIMUR","KAB. MAGETAN","BENDO","35","20","100"
"JAWA TIMUR","KAB. MAGETAN","KARANGREJO","35","20","120"
"JAWA TIMUR","KAB. MAGETAN","KARAS","35","20","121"
"JAWA TIMUR","KAB. MAGETAN","KARTOHARJO","35","20","131"
"JAWA TIMUR","KAB. MAGETAN","KAWEDANAN","35","20","050"
"JAWA TIMUR","KAB. MAGETAN","LEMBEYAN","35","20","030"
"JAWA TIMUR","KAB. MAGETAN","MAGETAN","35","20","060"
"JAWA TIMUR","KAB. MAGETAN","MAOSPATI","35","20","110"
"JAWA TIMUR","KAB. MAGETAN","NGARIBOYO","35","20","061"
"JAWA TIMUR","KAB. MAGETAN","NGUNTORONADI","35","20","041"
"JAWA TIMUR","KAB. MAGETAN","PANEKAN","35","20","080"
"JAWA TIMUR","KAB. MAGETAN","PARANG","35","20","020"
"JAWA TIMUR","KAB. MAGETAN","PLAOSAN","35","20","070"
"JAWA TIMUR","KAB. MAGETAN","PONCOL","35","20","010"
"JAWA TIMUR","KAB. MAGETAN","SIDOREJO","35","20","071"
"JAWA TIMUR","KAB. MAGETAN","SUKOMORO","35","20","090"
"JAWA TIMUR","KAB. MAGETAN","TAKERAN","35","20","040"
"JAWA TIMUR","KAB. NGAWI","BRINGIN","35","21","090"
"JAWA TIMUR","KAB. NGAWI","GENENG","35","21","050"
"JAWA TIMUR","KAB. NGAWI","GERIH","35","21","051"
"JAWA TIMUR","KAB. NGAWI","JOGOROGO","35","21","030"
"JAWA TIMUR","KAB. NGAWI","KARANGANYAR","35","21","170"
"JAWA TIMUR","KAB. NGAWI","KARANGJATI","35","21","080"
"JAWA TIMUR","KAB. NGAWI","KASREMAN","35","21","101"
"JAWA TIMUR","KAB. NGAWI","KEDUNGGALAR","35","21","130"
"JAWA TIMUR","KAB. NGAWI","KENDAL","35","21","040"
"JAWA TIMUR","KAB. NGAWI","KWADUNGAN","35","21","060"
"JAWA TIMUR","KAB. NGAWI","MANTINGAN","35","21","160"
"JAWA TIMUR","KAB. NGAWI","NGAWI","35","21","110"
"JAWA TIMUR","KAB. NGAWI","NGRAMBE","35","21","020"
"JAWA TIMUR","KAB. NGAWI","PADAS","35","21","100"
"JAWA TIMUR","KAB. NGAWI","PANGKUR","35","21","070"
"JAWA TIMUR","KAB. NGAWI","PARON","35","21","120"
"JAWA TIMUR","KAB. NGAWI","PITU","35","21","140"
"JAWA TIMUR","KAB. NGAWI","SINE","35","21","010"
"JAWA TIMUR","KAB. NGAWI","WIDODAREN","35","21","150"
"JAWA TIMUR","KAB. BOJONEGORO","BALEN","35","22","130"
"JAWA TIMUR","KAB. BOJONEGORO","BAURENO","35","22","100"
"JAWA TIMUR","KAB. BOJONEGORO","BOJONEGORO","35","22","160"
"JAWA TIMUR","KAB. BOJONEGORO","BUBULAN","35","22","050"
"JAWA TIMUR","KAB. BOJONEGORO","DANDER","35","22","180"
"JAWA TIMUR","KAB. BOJONEGORO","GAYAM","35","22","191"
"JAWA TIMUR","KAB. BOJONEGORO","GONDANG","35","22","051"
"JAWA TIMUR","KAB. BOJONEGORO","KALITIDU","35","22","200"
"JAWA TIMUR","KAB. BOJONEGORO","KANOR","35","22","110"
"JAWA TIMUR","KAB. BOJONEGORO","KAPAS","35","22","150"
"JAWA TIMUR","KAB. BOJONEGORO","KASIMAN","35","22","240"
"JAWA TIMUR","KAB. BOJONEGORO","KEDEWAN","35","22","241"
"JAWA TIMUR","KAB. BOJONEGORO","KEDUNGADEM","35","22","080"
"JAWA TIMUR","KAB. BOJONEGORO","KEPOH BARU","35","22","090"
"JAWA TIMUR","KAB. BOJONEGORO","MALO","35","22","210"
"JAWA TIMUR","KAB. BOJONEGORO","MARGOMULYO","35","22","010"
"JAWA TIMUR","KAB. BOJONEGORO","NGAMBON","35","22","040"
"JAWA TIMUR","KAB. BOJONEGORO","NGASEM","35","22","190"
"JAWA TIMUR","KAB. BOJONEGORO","NGRAHO","35","22","020"
"JAWA TIMUR","KAB. BOJONEGORO","PADANGAN","35","22","230"
"JAWA TIMUR","KAB. BOJONEGORO","PURWOSARI","35","22","220"
"JAWA TIMUR","KAB. BOJONEGORO","SEKAR","35","22","041"
"JAWA TIMUR","KAB. BOJONEGORO","SUGIHWARAS","35","22","070"
"JAWA TIMUR","KAB. BOJONEGORO","SUKOSEWU","35","22","140"
"JAWA TIMUR","KAB. BOJONEGORO","SUMBERREJO","35","22","120"
"JAWA TIMUR","KAB. BOJONEGORO","TAMBAKREJO","35","22","030"
"JAWA TIMUR","KAB. BOJONEGORO","TEMAYANG","35","22","060"
"JAWA TIMUR","KAB. BOJONEGORO","TRUCUK","35","22","170"
"JAWA TIMUR","KAB. TUBAN","BANCAR","35","23","190"
"JAWA TIMUR","KAB. TUBAN","BANGILAN","35","23","020"
"JAWA TIMUR","KAB. TUBAN","GRABAGAN","35","23","081"
"JAWA TIMUR","KAB. TUBAN","JATIROGO","35","23","180"
"JAWA TIMUR","KAB. TUBAN","JENU","35","23","140"
"JAWA TIMUR","KAB. TUBAN","KENDURUAN","35","23","010"
"JAWA TIMUR","KAB. TUBAN","KEREK","35","23","160"
"JAWA TIMUR","KAB. TUBAN","MERAKURAK","35","23","150"
"JAWA TIMUR","KAB. TUBAN","MONTONG","35","23","050"
"JAWA TIMUR","KAB. TUBAN","PALANG","35","23","110"
"JAWA TIMUR","KAB. TUBAN","PARENGAN","35","23","060"
"JAWA TIMUR","KAB. TUBAN","PLUMPANG","35","23","090"
"JAWA TIMUR","KAB. TUBAN","RENGEL","35","23","080"
"JAWA TIMUR","KAB. TUBAN","SEMANDING","35","23","120"
"JAWA TIMUR","KAB. TUBAN","SENORI","35","23","030"
"JAWA TIMUR","KAB. TUBAN","SINGGAHAN","35","23","040"
"JAWA TIMUR","KAB. TUBAN","SOKO","35","23","070"
"JAWA TIMUR","KAB. TUBAN","TAMBAKBOYO","35","23","170"
"JAWA TIMUR","KAB. TUBAN","TUBAN","35","23","130"
"JAWA TIMUR","KAB. TUBAN","WIDANG","35","23","100"
"JAWA TIMUR","KAB. LAMONGAN","BABAT","35","24","100"
"JAWA TIMUR","KAB. LAMONGAN","BLULUK","35","24","020"
"JAWA TIMUR","KAB. LAMONGAN","BRONDONG","35","24","260"
"JAWA TIMUR","KAB. LAMONGAN","DEKET","35","24","150"
"JAWA TIMUR","KAB. LAMONGAN","GLAGAH","35","24","160"
"JAWA TIMUR","KAB. LAMONGAN","KALITENGAH","35","24","190"
"JAWA TIMUR","KAB. LAMONGAN","KARANG GENENG","35","24","200"
"JAWA TIMUR","KAB. LAMONGAN","KARANGBINANGUN","35","24","170"
"JAWA TIMUR","KAB. LAMONGAN","KEDUNGPRING","35","24","080"
"JAWA TIMUR","KAB. LAMONGAN","KEMBANGBAHU","35","24","060"
"JAWA TIMUR","KAB. LAMONGAN","LAMONGAN","35","24","130"
"JAWA TIMUR","KAB. LAMONGAN","LAREN","35","24","230"
"JAWA TIMUR","KAB. LAMONGAN","MADURAN","35","24","220"
"JAWA TIMUR","KAB. LAMONGAN","MANTUP","35","24","050"
"JAWA TIMUR","KAB. LAMONGAN","MODO","35","24","090"
"JAWA TIMUR","KAB. LAMONGAN","NGIMBANG","35","24","030"
"JAWA TIMUR","KAB. LAMONGAN","PACIRAN","35","24","250"
"JAWA TIMUR","KAB. LAMONGAN","PUCUK","35","24","110"
"JAWA TIMUR","KAB. LAMONGAN","SAMBENG","35","24","040"
"JAWA TIMUR","KAB. LAMONGAN","SARIREJO","35","24","141"
"JAWA TIMUR","KAB. LAMONGAN","SEKARAN","35","24","210"
"JAWA TIMUR","KAB. LAMONGAN","SOLOKURO","35","24","240"
"JAWA TIMUR","KAB. LAMONGAN","SUGIO","35","24","070"
"JAWA TIMUR","KAB. LAMONGAN","SUKODADI","35","24","120"
"JAWA TIMUR","KAB. LAMONGAN","SUKORAME","35","24","010"
"JAWA TIMUR","KAB. LAMONGAN","TIKUNG","35","24","140"
"JAWA TIMUR","KAB. LAMONGAN","TURI","35","24","180"
"JAWA TIMUR","KAB. GRESIK","BALONGPANGGANG","35","25","070"
"JAWA TIMUR","KAB. GRESIK","BENJENG","35","25","060"
"JAWA TIMUR","KAB. GRESIK","BUNGAH","35","25","120"
"JAWA TIMUR","KAB. GRESIK","CERME","35","25","050"
"JAWA TIMUR","KAB. GRESIK","DRIYOREJO","35","25","020"
"JAWA TIMUR","KAB. GRESIK","DUDUKSAMPEYAN","35","25","080"
"JAWA TIMUR","KAB. GRESIK","DUKUN","35","25","140"
"JAWA TIMUR","KAB. GRESIK","GRESIK","35","25","100"
"JAWA TIMUR","KAB. GRESIK","KEBOMAS","35","25","090"
"JAWA TIMUR","KAB. GRESIK","KEDAMEAN","35","25","030"
"JAWA TIMUR","KAB. GRESIK","MANYAR","35","25","110"
"JAWA TIMUR","KAB. GRESIK","MENGANTI","35","25","040"
"JAWA TIMUR","KAB. GRESIK","PANCENG","35","25","150"
"JAWA TIMUR","KAB. GRESIK","SANGKAPURA","35","25","170"
"JAWA TIMUR","KAB. GRESIK","SIDAYU","35","25","130"
"JAWA TIMUR","KAB. GRESIK","TAMBAK","35","25","180"
"JAWA TIMUR","KAB. GRESIK","UJUNGPANGKAH","35","25","160"
"JAWA TIMUR","KAB. GRESIK","WRINGINANOM","35","25","010"
"JAWA TIMUR","KAB. BANGKALAN","AROSBAYA","35","26","130"
"JAWA TIMUR","KAB. BANGKALAN","BANGKALAN","35","26","110"
"JAWA TIMUR","KAB. BANGKALAN","BLEGA","35","26","050"
"JAWA TIMUR","KAB. BANGKALAN","BURNEH","35","26","120"
"JAWA TIMUR","KAB. BANGKALAN","GALIS","35","26","070"
"JAWA TIMUR","KAB. BANGKALAN","GEGER","35","26","140"
"JAWA TIMUR","KAB. BANGKALAN","KAMAL","35","26","010"
"JAWA TIMUR","KAB. BANGKALAN","KLAMPIS","35","26","180"
"JAWA TIMUR","KAB. BANGKALAN","KOKOP","35","26","150"
"JAWA TIMUR","KAB. BANGKALAN","KONANG","35","26","060"
"JAWA TIMUR","KAB. BANGKALAN","KWANYAR","35","26","030"
"JAWA TIMUR","KAB. BANGKALAN","LABANG","35","26","020"
"JAWA TIMUR","KAB. BANGKALAN","MODUNG","35","26","040"
"JAWA TIMUR","KAB. BANGKALAN","SEPULU","35","26","170"
"JAWA TIMUR","KAB. BANGKALAN","SOCAH","35","26","100"
"JAWA TIMUR","KAB. BANGKALAN","TANAH MERAH","35","26","080"
"JAWA TIMUR","KAB. BANGKALAN","TANJUNGBUMI","35","26","160"
"JAWA TIMUR","KAB. BANGKALAN","TRAGAH","35","26","090"
"JAWA TIMUR","KAB. SAMPANG","BANYUATES","35","27","090"
"JAWA TIMUR","KAB. SAMPANG","CAMPLONG","35","27","040"
"JAWA TIMUR","KAB. SAMPANG","JRENGIK","35","27","070"
"JAWA TIMUR","KAB. SAMPANG","KARANG PENANG","35","27","101"
"JAWA TIMUR","KAB. SAMPANG","KEDUNGDUNG","35","27","060"
"JAWA TIMUR","KAB. SAMPANG","KETAPANG","35","27","110"
"JAWA TIMUR","KAB. SAMPANG","OMBEN","35","27","050"
"JAWA TIMUR","KAB. SAMPANG","PANGARENGAN","35","27","021"
"JAWA TIMUR","KAB. SAMPANG","ROBATAL","35","27","100"
"JAWA TIMUR","KAB. SAMPANG","SAMPANG","35","27","030"
"JAWA TIMUR","KAB. SAMPANG","SOKOBANAH","35","27","120"
"JAWA TIMUR","KAB. SAMPANG","SRESEH","35","27","010"
"JAWA TIMUR","KAB. SAMPANG","TAMBELANGAN","35","27","080"
"JAWA TIMUR","KAB. SAMPANG","TORJUN","35","27","020"
"JAWA TIMUR","KAB. PAMEKASAN","BATU MARMAR","35","28","120"
"JAWA TIMUR","KAB. PAMEKASAN","GALIS","35","28","030"
"JAWA TIMUR","KAB. PAMEKASAN","KADUR","35","28","090"
"JAWA TIMUR","KAB. PAMEKASAN","LARANGAN","35","28","040"
"JAWA TIMUR","KAB. PAMEKASAN","PADEMAWU","35","28","020"
"JAWA TIMUR","KAB. PAMEKASAN","PAKONG","35","28","100"
"JAWA TIMUR","KAB. PAMEKASAN","PALENGAAN","35","28","070"
"JAWA TIMUR","KAB. PAMEKASAN","PAMEKASAN","35","28","050"
"JAWA TIMUR","KAB. PAMEKASAN","PASEAN","35","28","130"
"JAWA TIMUR","KAB. PAMEKASAN","PEGANTENAN","35","28","080"
"JAWA TIMUR","KAB. PAMEKASAN","PROPPO","35","28","060"
"JAWA TIMUR","KAB. PAMEKASAN","TLANAKAN","35","28","010"
"JAWA TIMUR","KAB. PAMEKASAN","WARU","35","28","110"
"JAWA TIMUR","KAB. SUMENEP","AMBUNTEN","35","29","120"
"JAWA TIMUR","KAB. SUMENEP","ARJASA","35","29","240"
"JAWA TIMUR","KAB. SUMENEP","BATANG BATANG","35","29","180"
"JAWA TIMUR","KAB. SUMENEP","BATUAN","35","29","071"
"JAWA TIMUR","KAB. SUMENEP","BATUPUTIH","35","29","160"
"JAWA TIMUR","KAB. SUMENEP","BLUTO","35","29","020"
"JAWA TIMUR","KAB. SUMENEP","DASUK","35","29","140"
"JAWA TIMUR","KAB. SUMENEP","DUNGKEK","35","29","190"
"JAWA TIMUR","KAB. SUMENEP","GANDING","35","29","090"
"JAWA TIMUR","KAB. SUMENEP","GAPURA","35","29","170"
"JAWA TIMUR","KAB. SUMENEP","GAYAM","35","29","210"
"JAWA TIMUR","KAB. SUMENEP","GILIGENTENG","35","29","040"
"JAWA TIMUR","KAB. SUMENEP","GULUK GULUK","35","29","100"
"JAWA TIMUR","KAB. SUMENEP","KALIANGET","35","29","060"
"JAWA TIMUR","KAB. SUMENEP","KANGAYAN","35","29","241"
"JAWA TIMUR","KAB. SUMENEP","KOTA SUMENEP","35","29","070"
"JAWA TIMUR","KAB. SUMENEP","LENTENG","35","29","080"
"JAWA TIMUR","KAB. SUMENEP","MANDING","35","29","150"
"JAWA TIMUR","KAB. SUMENEP","MASALEMBU","35","29","250"
"JAWA TIMUR","KAB. SUMENEP","NONGGUNONG","35","29","200"
"JAWA TIMUR","KAB. SUMENEP","PASONGSONGAN","35","29","110"
"JAWA TIMUR","KAB. SUMENEP","PRAGAAN","35","29","010"
"JAWA TIMUR","KAB. SUMENEP","RAAS","35","29","220"
"JAWA TIMUR","KAB. SUMENEP","RUBARU","35","29","130"
"JAWA TIMUR","KAB. SUMENEP","SAPEKEN","35","29","230"
"JAWA TIMUR","KAB. SUMENEP","SARONGGI","35","29","030"
"JAWA TIMUR","KAB. SUMENEP","TALANGO","35","29","050"
"JAWA TIMUR","KOTA KEDIRI","KOTA KEDIRI","35","71","020"
"JAWA TIMUR","KOTA KEDIRI","MOJOROTO","35","71","010"
"JAWA TIMUR","KOTA KEDIRI","PESANTREN","35","71","030"
"JAWA TIMUR","KOTA BLITAR","KEPANJENKIDUL","35","72","020"
"JAWA TIMUR","KOTA BLITAR","SANANWETAN","35","72","030"
"JAWA TIMUR","KOTA BLITAR","SUKOREJO","35","72","010"
"JAWA TIMUR","KOTA MALANG","BLIMBING","35","73","040"
"JAWA TIMUR","KOTA MALANG","KEDUNGKANDANG","35","73","010"
"JAWA TIMUR","KOTA MALANG","KLOJEN","35","73","030"
"JAWA TIMUR","KOTA MALANG","LOWOKWARU","35","73","050"
"JAWA TIMUR","KOTA MALANG","SUKUN","35","73","020"
"JAWA TIMUR","KOTA PROBOLINGGO","KADEMANGAN","35","74","010"
"JAWA TIMUR","KOTA PROBOLINGGO","KANIGARAN","35","74","031"
"JAWA TIMUR","KOTA PROBOLINGGO","KEDOPOK","35","74","011"
"JAWA TIMUR","KOTA PROBOLINGGO","MAYANGAN","35","74","030"
"JAWA TIMUR","KOTA PROBOLINGGO","WONOASIH","35","74","020"
"JAWA TIMUR","KOTA PASURUAN","BUGULKIDUL","35","75","030"
"JAWA TIMUR","KOTA PASURUAN","GADINGREJO","35","75","010"
"JAWA TIMUR","KOTA PASURUAN","PANGGUNGREJO","35","75","031"
"JAWA TIMUR","KOTA PASURUAN","PURWOREJO","35","75","020"
"JAWA TIMUR","KOTA MOJOKERTO","KRANGGAN","35","76","021"
"JAWA TIMUR","KOTA MOJOKERTO","MAGERSARI","35","76","020"
"JAWA TIMUR","KOTA MOJOKERTO","PRAJURIT KULON","35","76","010"
"JAWA TIMUR","KOTA MADIUN","KARTOHARJO","35","77","030"
"JAWA TIMUR","KOTA MADIUN","MANGU HARJO","35","77","010"
"JAWA TIMUR","KOTA MADIUN","TAMAN","35","77","020"
"JAWA TIMUR","KOTA SURABAYA","ASEMROWO","35","78","270"
"JAWA TIMUR","KOTA SURABAYA","BENOWO","35","78","280"
"JAWA TIMUR","KOTA SURABAYA","BUBUTAN","35","78","250"
"JAWA TIMUR","KOTA SURABAYA","BULAK","35","78","211"
"JAWA TIMUR","KOTA SURABAYA","DUKUH PAKIS","35","78","120"
"JAWA TIMUR","KOTA SURABAYA","GAYUNGAN","35","78","030"
"JAWA TIMUR","KOTA SURABAYA","GENTENG","35","78","190"
"JAWA TIMUR","KOTA SURABAYA","GUBENG","35","78","100"
"JAWA TIMUR","KOTA SURABAYA","GUNUNG ANYAR","35","78","060"
"JAWA TIMUR","KOTA SURABAYA","JAMBANGAN","35","78","020"
"JAWA TIMUR","KOTA SURABAYA","KARANG PILANG","35","78","010"
"JAWA TIMUR","KOTA SURABAYA","KENJERAN","35","78","210"
"JAWA TIMUR","KOTA SURABAYA","KREMBANGAN","35","78","260"
"JAWA TIMUR","KOTA SURABAYA","LAKARSANTRI","35","78","140"
"JAWA TIMUR","KOTA SURABAYA","MULYOREJO","35","78","090"
"JAWA TIMUR","KOTA SURABAYA","PABEAN CANTIAN","35","78","240"
"JAWA TIMUR","KOTA SURABAYA","PAKAL","35","78","281"
"JAWA TIMUR","KOTA SURABAYA","RUNGKUT","35","78","070"
"JAWA TIMUR","KOTA SURABAYA","SAMBIKEREP","35","78","141"
"JAWA TIMUR","KOTA SURABAYA","SAWAHAN","35","78","170"
"JAWA TIMUR","KOTA SURABAYA","SEMAMPIR","35","78","230"
"JAWA TIMUR","KOTA SURABAYA","SIMOKERTO","35","78","220"
"JAWA TIMUR","KOTA SURABAYA","SUKO MANUNGGAL","35","78","160"
"JAWA TIMUR","KOTA SURABAYA","SUKOLILO","35","78","080"
"JAWA TIMUR","KOTA SURABAYA","TAMBAKSARI","35","78","200"
"JAWA TIMUR","KOTA SURABAYA","TANDES","35","78","150"
"JAWA TIMUR","KOTA SURABAYA","TEGALSARI","35","78","180"
"JAWA TIMUR","KOTA SURABAYA","TENGGILIS MEJOYO","35","78","050"
"JAWA TIMUR","KOTA SURABAYA","WIYUNG","35","78","130"
"JAWA TIMUR","KOTA SURABAYA","WONOCOLO","35","78","040"
"JAWA TIMUR","KOTA SURABAYA","WONOKROMO","35","78","110"
"JAWA TIMUR","KOTA BATU","BATU","35","79","010"
"JAWA TIMUR","KOTA BATU","BUMIAJI","35","79","030"
"JAWA TIMUR","KOTA BATU","JUNREJO","35","79","020"
"BANTEN","KAB. PANDEGLANG","ANGSANA","36","01","071"
"BANTEN","KAB. PANDEGLANG","BANJAR","36","01","170"
"BANTEN","KAB. PANDEGLANG","BOJONG","36","01","090"
"BANTEN","KAB. PANDEGLANG","CADASARI","36","01","190"
"BANTEN","KAB. PANDEGLANG","CARITA","36","01","121"
"BANTEN","KAB. PANDEGLANG","CIBALIUNG","36","01","030"
"BANTEN","KAB. PANDEGLANG","CIBITUNG","36","01","031"
"BANTEN","KAB. PANDEGLANG","CIGEULIS","36","01","050"
"BANTEN","KAB. PANDEGLANG","CIKEDAL","36","01","131"
